idx,class,conversation
745,일상 대화,"  아 마트까지 위치가 너무 멀어 우리집
  엥 그래? 어디에 있지
  맞아 이마트 가려면 한 분?
  맞아 ...
  이마트가 제일 가까운 위치에 있는데도 너무 멀어
  아하 하긴 꽤 멀긴 하네 그래도 집 밑에 있잖아
  언니 집 밑에 슈퍼마아아아켓 있잔앙 
   거기가 진짜 위치상 가장 가까운 곳이기는 한데 ... 없는것 뿐이고 있는 것마저 먼지 그득하고 시에 문  닫아 나 시 퇴근인데
   아 시  흠 안되겠네 
  나는 걸어서 분 거리에 마트 있는데 
  건물 일층에 있어서 거리는 진짜 최곤데 ...
   아 웃겨 그리고 비싸더만
  맞아 현금 밖에 안되고 이 디지털 시대에...
  맞아... 그나마 계좌 이체도 안 해줬으면 진짜 속상할 듯
  아하 현금  그랬구나  그러게
  계좌 이체 안 했으면 바로 신고 탈세로
   계좌이체도 현금만이나 뭐나 똑같지 않어 ?
  아하 그래?
  몰랐네 그렇구나
  맞긴 맞지
  난 요즘 길거리가 에스컬레이터로 되었으면 해"
746,일상 대화,"  우리 사촌언니 내년에 결혼한다  프랑스인이랑 하나봐
  우와 멋있다
  와 나도 국제결혼 하고 싶다!
  그치 멋있지
  사촌언니분은 어떻게 만나셨대?
  펜팔로 만났나봐  편지쓰기...
  언니분은 몇살이셔?
  와 아직도 펜팔이 있어?
  살!
  응 아직 있던데?
  남자는 이야
  낭만있다!
  그치 연하남 미쳤어...
  사촌언니분 결혼 축하한다고 전해드려줘!
  무슨 소리야 같이가야지
  같이가자 얼굴도 아는 사이인데
  그니까 그리고 프랑스에서 하니까 가자 
  나는 모르는 분인데...?
  너 애기 때 용돈도 받아놓고...!"
747,일상 대화,"  연애 또는 결혼을 해서 가장 좋았던 순간이 언제 인가요?
  따뜻하고 맛있는 밥을 매일 먹을 수 있어서 좋았습니다.
  그냥 행복한게 좋은 것 같아요
  그 이유는 무엇인가요?
  누군가 옆에 있다는 든든함 같아요
  혼자 있을 땐 라면만 먹었었거든요.
  프로포즈를 제가 할 생각이에요
  멋지세요 저도 프로포즈할 사람이 있었으면 좋겠어요
  누가 하든 어떻습니까?
  좋은 아이디어 있으면 알려주세요
  음 오징어 게임을 응용해 보는건 어때요?
  아이디어라... 떠오르는게 없네요."
748,일상 대화,"  내 친구 팔 수술 했대,...
  내 친구는 팔이 없어졌대 
  뭐 때문에 수술한 거야?
  병에 걸린 거니
  교통사고 나서 팔 다쳤다더라구, 
  건강한 친구였는데 너무 안타까워
  와...정말 조심해야 돼 교통사고는
  우리도 늘 건강 주의 하자구
  사실 나만 아니면 되긴 해
  우리는 정신 건강을 특히 주의해야 돼
  매일 운동도 하고 다치지 말자
  교통사고 운전자도 사형을 해야 해
  생각보다 정신병이 흔하더라구
  무엇보다 건강이 우선이야 아쥬
  정신병은 정말 불쌍한 것 같아
  다들 좋은 거만 보고 좋은 거만 생각하자
  잘 먹고 잘 자야 해 건강하려면 
  우리 다 같이 꼭 운동하자
  맞아 수면 시간은 시간이 필수래 적정하대"
749,일상 대화,"  가족은 인질과 같다는 시를 읽었어
  어머낫 리얼한 어감이다
  인질이라는 말에 동감 가족 때문에 참고 지내는 거 많아
  그런데 우리 다음 세대도 가족에 대해 저렇게 치열하게 고민할까?
  인질이란 단어가 생각하기 나름으로 다가오네
  가족이라는 구조가 많이 변할 것 같아
  그래 맞아 요즘 MZ 세대는 가족보다 나 우선이라는 인식이 강한 것 같은데
  형제 자매가 없는 인 가족이 많아서 달라질 거 같어
  지금은 가족보다  친구를 더 우선시하는 것 같아
  내가 보기엔 누구보다 자기 멋이 우선인 거 같아
  나중에는 가족이란 단어가 낯설어 질가봐 걱정도 돼
  친구를 우선시하는 것도 개인주의에 한 방향같아"
750,일상 대화,"  얘들아, 나 조금 늦을것 같아. 광화문 앞에서 집회를 해서 차가 꽉 막혀.
  나도 뉴스봤어. 몇 시 부터 집회를 한거래?
  오후 시부터 인가 그랬던 것 같은데.
  나는 뉴스 못봐가지고, 버스 타고 오다가 막히길래 내려서 지하철타고 가고 있어.
  지하철도 광화문 부근은 무정차로 지나간 것 같더라.
  서울 중심부는 집회하면 완전 교통 마비되잖아.
  그니깐. 미리 알았으면 처음부터 지하철타고 가는건데...
  그래도 빨리 알고 지하철로 갈아타서 다행이네. 그대로 버스 타고 있었으면 엄청 늦었을껄?
  나도 저번에 중요한 미팅이 있었는데 서대문쪽에서 꽉 막혀서 아예 늦었잖아.
  그러게. 앞으로는 도로상황 미리 보고 타야겠어. 아무튼 금방갈게. 미안해.
  아냐 나도 방금 막 도착했어. 일부러 그런 것도 아닌데 뭐.
  맞아. 서울 차 막히는거 하루이틀도 아닌데. 천천히 와."
751,일상 대화,"  오빠 내 친구 치과 갔는데 만 원 나옴 
  어 치과는 한번 가면 몇백 깨지더라 
   와 오빠도 이렇게 나왔어?
  나도 한동안 다닐 때 그것보다 더 줬지 
   와 대박
  오빠 양치 안 해
  아니야
  양치 잘 하는데 그렇더라 
   근데 그거는 인정
  오빠 최근에 언제 갔었어?
  나 개월 전에 간 거 같은데 
   그때는 충치 안 나왔어?
  응 그때 때운 거 떨어져서 새로 바꿨어 
   어 나도 이번에 떨어져서 가야 돼 
  아 그거 금방이야 
  빨리 갔다 와
  아 진짜?
  나 지금 열심히 치과 비용 모으는 중!
  조만간 가야지
  어어 열심히 돈 모아서 가 많이 깨지니까 
   오케이 알겠어 ~
  나는 만 원 모으면 돼~
  아 뭐야
  별로 안 하네 "
752,일상 대화,"  우리 엄마 오랜만에 봤는데 흰머리 장난 아니여 
  헐 우리 엄마도 요즘 엄청 생기셨더라구 
  그니까  우리 엄마 염색 좀 시켜줘야겠어 
   진짜 나이 드시는 거 확 체감 오더라구
  맞아  난 오랜만에 보니까 더 확 느껴져 
   뭔가 벌써 이렇게 늙으셨나 하고 속상하더라
  흙 그러게 
  내가 염색해 줘야겠다!
  헐 나는 그런 거 잘 못해서 돈으로 드릴려고 !
   와 차라리 그게 낫지 
  멋있다!
   이게 제일 간단하고 좋긴 하더라구 !
  돈만 있다면야~ 뭐든 할 수 있찌!
  맞지 맞지 용돈 드리면 싫다 하셔도 되게 잘 쓰시더라구 
   우리 엄마는 노골적으로 머니뭐니해도 머니래~
   머니가 최고긴 하지 어머님이 뭘 좀 아시네 !
   맞아 이제 곧 엄마 생일이다 생각해 보니까 
   이번 생일엔 돈 다발 케이크 한번 해드리자 !"
753,일상 대화,"  공군은 기간이 더 길어?
  응 내가 알기로 육군보다 공군이 더 복무기간이 길어
  왜?
  그건 나도 모르는데 공군은 한달에 한번 휴가나온대
  아그래? 그럼 더 밖에 나와서 긴건가?
  아마 그럴걸?
  그럼 이번 육군 기간 줄때 공군은 안줄었나?
  자세히는 모르는데 줄지 않았을까?
  맞아 공군 안줄여줬으면 난리났겠지?
  그렇겠지 그러고 다 육군 가겠지"
754,일상 대화,"  너희 포켓몬 고 요즘 해?
  아니, 요즘은 안 해.
  나는 안 한지 조금 오래 됐어.
  한 번만 다시 깔아주면 안될까?
  왜?
  무슨 이벤트 해?
  응, 할로윈 시즌이라서 새로운 포켓몬들이 레이드에 뜨는데 나 혼자서는 못잡겠어.
  우리 있으면 이길 정도야?
  cp 몇짜리인데?
  대략 만정도야.
  우리가 한다고 해도 약간 간당간당 하겠는데.
  다른 애들은 더 없어?
  쌍둥이도 부르기는 할거야.
  그러면 가능할 수도 있기는 하겠다.
  일단 깔아 놓을게."
755,일상 대화,"  나 이번에 다이어트 했잖아.
  응, 이번에 이틀동안 한거 말하는거야?
  이번에는 일주일도 안 갔어?
  아무튼 그때 내가 운동을 엄청 열심히 했잖아.
  응, 살이 빠진 것 같아?
  내가 보기에는 잘 모르겠던데.
  전부터 운동을 해서 그런지는 모르겠는데 확실히 다리 살이 빠졌어.
  그러니까 헬스를 계속하랬잖아.
  결과에 만족해?
  당연하지, 다리가 이제는 무 다리처럼 보이는게 적어졌어.
  그래도 지금 그 상태에서도 더 운동해야하는거 알지?
  맞아, 거기서 운동 멈추면 그 살 그대로 다시 찐다.
  당연히 더 운동해서 살 빼야지!
  다이어트가 좀 오래가길 바래.
  맞아, 너무 단기간으로 끝내는 것 같아."
756,일상 대화,"  다른 나라는 사망자 엄청나던데?
  진짜 코로나는... 계속
  사망자가 많이 나와? 
  우리나라는 많이 죽진 않는 듯...
  진정이 안 되는데~ 이렇게
  헐 어디 나라에서?
  무서워
  응 미국은 사망자 매일 엄청나
  우리나라는 뭐 때문일까여
  이래서 하와이 어찌 가냐고 
  거기 비만이  많아서 그런가
  미국은 코로나 백신... 비싸다고 했나 ?
  고령자들이 보통이겠지?
  하와이 소식은 모르겠네
  진짜 건강이 중요한가 봐여
  맞아
  맞는 거 비쌀걸?
  아니
  거기 비만 인구 많아서 그런 듯
  평상시에 우리나라는 건강한 편이라서
  의휴 코로나 언제 끝나 "
757,일상 대화,"  시내에 점 잘빼는 곳 알아?
  나는 시내말고 초등학교때 동에서 점뺐어 
  피부과 잘한다고 소문났더라
  너희가 뺀 곳들 다 추천하니? 나는 점 뺀곳에서 또 자라서 다시 알아보고 있는 중이야
  나는 반반이야 점은 사라졌는데 흉터가 남았네
  한 번에 잘 빼야 좋은데... 나도 여러번 빼보니까 고생했어
  점은 빼고 나서도 흉터 안남게 관리를 잘해야 한다고 하더라
  맞아  병원 가기싫어서 집에서 이번에 한번 빼봤는데 다시 자라나 
  관리를 못해서 다시 나기도 하는구나
  피부과 잘한다고 하니 한번 가봐야겠다!
  응 다시 난다... 자외선차단 잘해야해
  나도 관리 잘 해야겠다"
758,일상 대화,"  군대 두 번 다시 가고 싶지 않아
  요즘 핸드폰 쓰는 군대가 말이 많아...
  그게 군대일까?
  난 군대를 다녀왔어
  년 동안 있었어
  난 군대가 너무 싫어 
  국방에 대한 정보가 누설되는 거 같아
  사실 군대는 아니고 공익이야
  군대 밥 진짜 맛없어 
  공익은 그래도 편하지 않아?
  초등학교에서 일을 했는데 정말 힘들었어
  공익이랑은 말 안 할래 
  난 개인적으로 공익과 면제는 같다고 생각해
  어린 아이들을 가르치기란 정말 힘들어
  난 특전사 출신이라서 
  초등학교에서 일하는 게 그렇게 꿀이라고 하더라
  애들이 말을 안 들어서 잡으러 다녔어
  공익은 완젼 꿀이구나...?
  나도 특전사 나와서  군대 가기 싫더라구
  그리고 잡다한 업무를 나한테 다 시켜"
759,일상 대화,"  요즘 우리 애가 너무 말을 안 들어서 걱정이야
  그맘때는 슬슬 그럴 때잖아
  지금 중라고 했었나? 사춘기라서 그런 거 아니야?
  자기 방에 틀어박혀서 게임만 한다니까
  예전에 공부 잘한다고 하지 않았어?
  그건 좀 걱정이 되네
  코로나로 등교를 안 하면서 생활패턴이 무너졌어
  맞아. 요즘 그런 아이들이 많다고 하더라고
  집에 있으면 통제하기가 어려우니까...
  응~ 아이들이 말도 안 듣고 아무래도 흐트러지지
  원격수업이면 집중도 잘 안되고 딴 짓하기도 쉬울 거 같아
  선생님이 앞에 계셔도 딴 짓 하는데... 더 하겠지 뭐~
  한 번 무너지면 세우기가 어려운데 걱정이야
  코로나가 참 많은 것을 어렵게 하네
  어서 이 시간이 지나가야할텐데..."
760,일상 대화,"  너는 친척들 하고 연락 해?
  이모들 하고는 가끔 해 넌 안해?
  나는 고모들하고만 해
  보통 이모들하고 친한데 신기하다
  난 고모들하고는 아예 연락 안해
  아 정말? 난 어렸을때부터 고모들이 더 편했어
  이모들은 다들 연세가 있으셔서 어려웠거든
  넌 그럼 명절 때 친가쪽에 있는 게 더 편하겠다
  이상하게 명절 때는 외가가 편하더라
  뭔가 더 고향 같은 기분이야
  아 그래? 나도 무조건 외가가 편해
  친가는 진짜 불편하고 정이 안가
  아무래도 엄마의 언니들이라서 엄마가 더 편안해하는 것 같아
  당연하지~ 나도 결혼하면 외가에만 있고 싶을 것 같아"
761,일상 대화,"  지하철 역 언제 된대?
  우리 인천 호선 년 개통 아니야?
  그러게 몇 년 기다려야 하는데
  빨리 되면 좋겠다
  이제 년 남았네
  맞아 빨리 개통되면 좋겠다
  너무 불편해...
  서울도 지하철 타고 가고 싶다
  년 와 길다
  어디 가려면 지하철이 최곤데...
  맞아 차가 막히니
  맞아 그날을 기다려야지
  길도 안 막히고..."
762,일상 대화,"  오빠네 가족 중에 동생 있어?
  웅 나 남동생 한 명 있어 
  오 남동생은 몇 살 차이나?
  나랑 살 차이 나 
  우와 엄청 차이나네?
  그럼 별로 싸울 일 없지?
아니
  차이 나도 싸울 건 다 싸우더라고 
   동생이 오빠한테 대들어?
  안되겠네~
  그러니까
  근데 개도 커서 할 말 다 하더라고 
  지금 몇 살 정도 됐는데?
  지금 군대도 다녀오고 일 다니고 있어 
  아 그렇구나
  그럼 다 큰 성인이네 
  어어 지금 살이야  다 큰 어른이여
  그럼 동생이 오빠 이길 수도 있겠다 조심해 
  그래서 그냥 서로 말로만 틱틱거리는데  대화도 요즘은 별로 안 해
  서로 남자라서 대화가 없는 건 다 똑같나 봐
  맞아 
  서로 필요할 때만 말 하고 그래 "
763,일상 대화,"  요즘은 강아지가 영양제를 먹는다더라
  강아지 팔자가 상팔자라고 하잖아, 내 친구도 먹이더라고
  강아지는 주인이 알아서 몸 건강도 챙겨주고 좋겠다
  언니는 아프면 병원가서 조금 돈 내면 되지만, 강아지는 조금만 아파도 돈이 엄청 나간다고 하더라
  들었어, 그래서 요즘은 반려동물 보험도 나왔잖아
  맞아, 병원비가 병원만 가면 만원은 기본에 수술하면 만원 이상은 생각해야 한다더라
  그래서 귀여운 얼굴만 보고 입양한 사람들이 그렇게나 많이 유기하는구나
  응, 병이 깊어서 돈이 많이 들면 버리는 경우도 되게 많대
  그럼 동물을 키우려면 보험은 필수로 들어야겠네
  필수는 아니지만, 사람도 미래를 대비해서 들어 놓잖아.
  아프기 전에 미리 가입해서 혜택을 누리는 것도 나쁘지 않지"
