idx,class,conversation
785,일상 대화,"  날씨 점점 우중충쓰...
  나 이제 따뜻한 아메리카노 먹어야지
  이런 날 기분도 다운되는데
  오늘 일기 예보 보신 분
  오늘 비 온대요
  얼죽아 몰라?
  추워도 아이스로 갈겨
  일기 예보 중계 좀여
  비요?
  우산 챙기셈
  감기 걸리면 맛 감
  오늘 비 진짜 온다고?
  오늘 비가 온대? 몇 시
  따죽아야
  난 몸이 추워
  이이잉... 나가야 되는데 나가기 싫다
  얼마나 온다던디?
  오늘 시부터 비 온다
  우산 챙겨라
  우산 챙기기 귀차나
  산청 날씨 본 거 아니구?
  미리 정도 온다고 본 듯
  산청은 비 많이 오자너"
786,일상 대화,"  요새도 롤 많이 하더라
  롤은 항상 인기겜 
  배그가 더 재밌어 보이던데
  롤은 참 인기가 끝이 없네
  나 소나 장인인데!
  게임 재밌는 거 없나 펄어비스
  배그가 더 재밌더라 키키
  배그도 존잼이지
  배그 한창 했어 키키
  배그 총 쏘는 거지
  소나가 뭔데? 캐릭터
  하루에 시간씩 하고 그랬음 키키
  예전에 서튼어택 키키 같은 거네
  뭐가... 하루에 시간?
  소나 서폿이야 존잼
  시간 꿀게임 가능
  배그를 시간씩 했어? 키키
  이쁘게 생겨서 좋아해 키키
  난 베그 한번도 안 해봄"
787,일상 대화,"  요즘 유튜브에 운전교습영상 많은 거 알아?
  아니? 그런 것도 있어?
  응 초보들을 위한 운전영상이 많더라
  학원은 수업 다 받으면 그걸로 끝일텐데 영상은 오래 볼 수 있어서 좋겠다
  맞아. 게다가 무료니까 너무 좋아
  꿀팁 같은 것도 알려주겠네?
  응 차선 맞추는 요령 같은 거 알려줘
  난 차폭감이 너무 감잡기 어려웠어
  그런 것도 다 알려줘 하하 유용해
  우와. 너무 궁금하다"
788,일상 대화,"  캐스퍼 나왔음? 언제 나옴
 
  캐스퍼 이번 주 중에 나온대
  캐스퍼 이번 주 나옴 하하
  그거 할부 달에 이라고?
  심했네
   시승 하러 오라
  같이 놀러 가자
  빨리 갚고 치우려고
  오 오 그거 해 야 하는 거 아냐?
  썬팅인가
  썬팅 아는데 찾아 놔서 맡기면 댐
  썬팅비 지원 점....
  당근당근
  우리 논개시장 가자
좋지
  시장 안에 돈까스 묵고프다
  나랑 데이트하게?
  썬팅이 얼마 하던디 키키
  아직 모름...
  아는 횽안데 싸게 받아야 할텐데
  썬팅 싸게 하기루 함
  차량용 방향제 지원 해 드림 하하
  키키 방향제도 브랜드 있는 건 되게 비싸든데
  조말론 사두댕?"
789,일상 대화,"  저희 아이는 이 추운날 왜 얇은 옷을 입고 나가겠다고 고집을 피우는건지 모르겠네요
  꼭 계절에 안 맞게 옷을 입으려해요.
  여름에는 부츠를 신겠다고 하고 겨울은 샌들신겠다고 하고 말이죠.
  오늘 하나도 안추운데요 괜찮은 날씨입니다
  그래도 감기 걸릴까 걱정이네요
  춥진 않지만 아침엔 쌀쌀하더라고요.
  아침때문에 껴입어야는데 우리 아이도 꼭 날씨에 안 맞게 입어요.
  옷을 가볍게 입고 나가면 아이들 감기 조심하셔야 해요
  다들 조심해야 할 것 같아요 다들 독감 주사 맞으셨나요?
  아직 맞지 않았어요. 이 계절에는 맞아야하는데 못 맞고 있네요.
  아이들 데리고 놀때 미리미리 맞히세요 감기 안걸리게
  네 꼭 그래야 할 것 같습니다.
  그래야겠네요. 날씨가 추워지니 할 것이 많네요.
  그럼요 제일 먼저 아이부터 챙기는게 제일 좋아요"
790,일상 대화,"  면접 잘 보고 왔어요
  축하해요 면접은 어땠어요?
  생각보다 직원이 많더라구요
  결과는 언제나와요?
  수요일날 연락 준다는데 다른데 갈 것 같아요
  왜요? 면접이 별루였어요?
  아는 언니가 유치원 소독하는거 하는데 거기 자리 있다고 오라고 해서요
  오~ 괜찮은 알바같은데요
  유치원은 시간인데 시간당 원이에요
  오~자리 더있음 저도 소개시켜줘요
  오전 오후하는 건데 언니가 오후 내가 오전이에요"
791,일상 대화,"  오늘 하루종일 회의 하느라 힘들었다
  너네 회의 많아?
  응 우리 회사는 회의도 많고, 보고도 많이 하고...
  진짜 힘들겠다...
  맞아... 진짜 바빠 죽겠는데 맨날 회의야ㅜㅜ
  우리 회사는 발표하는데...
  아... 난 발표가 더 싫다...
  매주 금요일마다 발표해야 해...
  너 진짜 고생이 많다...
  너도... 직장인은 다 그런가봐..."
792,일상 대화,"  고양이는 안좋아해?
  고양이 좋아해
  어떤 고양이를 좋아해?
  고양이 종을 잘 몰라서.
  길고양이도 귀엽지 않아?
  귀엽게 생기긴 했드라
  새끼고양이가 더 귀여운것 같아
  저번에 새끼고양이 뛰는거 봤는데 너무 귀여웠어
  그럼 다음에 고양이카페 가볼까?"
793,일상 대화,"  오늘 가족끼리 외식을 갔다 왔어
  좋았겠다 그럼 어디로 갔다 왔어?
  강남에 있는 태국 요리 식당이야
  가족 중에 태국 요리 좋아하시는 분이 있니?
  응 우리 아빠가 태국 요리를 무척 좋아하셔
  그렇구나 보통 나이 드신 분들은 한식을 좋아하시는데 참 신기하다
  태국 출장이 잦으셔서 태국 요리가 입에 잘 맞으시나봐
  그럼 가족끼리 항상 태국 요리를 먹는 거야?
  그렇진 않고 보통은 한식을 먹어
  오늘은 아버님 입맛에 맞추었구나"
794,일상 대화,"  요즘 아침, 저녁으로 기온차가 너무 심해서 너무 힘들어.
  그렇기는 하더라.
  왜 힘들어?
  기온차가 심해서 콧물이 마스크를 다 젖게 해.
  그 정도야?
  아니, 코를 풀어야지.
  내가 비염이 심해서 유독 콧물이 많은지 너무 많이 흐르더라.
  그거는 약이 없는거야?
  너 비염약 먹는거 있잖아.
  지르텍은 알레르기가 올라오면 쓰는 약이야.
  그러면 몸을 따뜻하게 해봐야겠네.
  목도리를 하고 다녀 봐.
  목이 따뜻해야 괜찮을거라고 하기는 하는데 목도리를 하기에는 덥지 않나?
  플리스도 입는데 목도리도 괜찮지.
  일단 콧물이 너무 많이 나오면 너만 힘들거니까 몸부터 따뜻하게 만들어."
795,일상 대화,"  오빠는 지금 안경 쓰고 있어?
  아니 나 안경 안 쓰고 있어 키키
  그렇구나
  나는 이제 안경 맞추러 감,
  너 지금 시력이 많이 나빠?
  엉 나 지금 안 경써야 할 정도야,
  지금 시력이 얼마나 나오는데?
  나 지금 .  .  이렇게 나옴 키키
  왼쪽 오른쪽 시력이 차이 많이 나네?
  어 맞아 그래서 도수도 다르게 껴야 함!
  야 그럼 생눈으로 다니지마 키키 더 나빠져
  키키 아 그런 거임?
  나 근데 렌즈는 낌!
  근데 그거 되게 불편하다고 그러는거 같던데 키키
  맞아 나 렌즈 시간 이상 끼면 눈 빠질 거 같어 ㅜ
  그래서 인공 눈물 이런거 넣어 주더라고 키키
  키키 맞아 오빠 남자인데 그런 거 잘 아네?
  키키 야 나도 주변에 여사친 많어..."
796,일상 대화,"  울 시누이 대박! 이번 추석에 완전 뒤집어 엎었나봐
  헐. 그 시누네 시댁 이상하다고 그러더만.
  응응 내가봐도 정말 진짜 이상한집.
  울시누 불쌍해
  어느정도길래 너가 시누를 불쌍하대? 키키
  아휴 말도마. 시집살이가 진짜 엄청나
  아니 요즘에도 시집살이 시켜?
  응응 사돈어른은 완전 가부장적이고 안사돈어른은 완전 집착...
  헐헐헐 니네 시누 진짜 힘들겠다.
  응응 그래서 요즘은 좀 짠해서 내가 잘해줘
  키키 완전 베프된거 아냐?
  그정도는 아니고. 이젠 좀 괜찮아.
  안싫어 시누가
  다행이다야.  시누 위로 좀 해줘!"
797,일상 대화,"  너네 애들 학교 잘 다녀?
  아니 아직 학교 입학 안했잖아
  아 그렇지 깜박했네
  왜 형네 애들 학교 잘 안가?
  응 일요일만 되면 아주 난리야
  학교 가기 싫다고 막 그래?
  엄청 때부려 학교 가기 싫다고
  그래서 어떻게 했어?
  나도 회사가기 싫다고 같이 때부리지
  완전 코메디겠다 그건"
798,일상 대화,"  아옹 서울로 취업하고 싶다
  난 서울 무서워
  지방이 좋아
  서울... 서울이나 천안이나 비슷한 거 같아...
  그래도 난 서울로 취업해서 멋진 여자처럼 막 키키 가오 부리고 싶음
  키키 서울에서 일한다 그럼 멋있긴 해 
  키키 서울 살면 집값 때문에 더 피폐한 삶을 살지도 몰라!
  하... 그래도 서울에서 직장 생활하면 뭔가 성공한 것 같잖아
  그니까 뭔가 하는 여성 같을 거 같애
  그거 아시나요?
  공기업의 본사는 지방에 있습니다
  아옹 나는 국회의사당 취업할 거라 여의도 가야 해 하하
  여의도 구경이나 해보자 나중에
  키키 거기는 바쁜 샐러리맨들이 돌아다니고 있을 듯
  제발 여의도 취업하게 해주세요
  진짜  여의도에서 일한다 그럼 멋있겠다
  난 서울 별로 안 가고 싶어
  뭔가 무서운 도시 같아
  제발 나 멋져지게 여의도 취업 시켜주세요
  키키 여의도 국회 말고 뭐 있나
  무한도전 촬영한 것밖에 모르겠네"
799,일상 대화,"  오늘 새 당이 창당됐다던데?
  누가 창당했어?
  김동연 전 경제부총리가 창당했대
  그렇구나. 당 이름은 뭐야?
  그건 아직 안나왔는데 별칭이 오징어당이래
  오징어당? 맙소사 당 이름이 그게 뭐야
  그러게 말이야 오징어 게임이 인기있어서 그런거겠지?
  아무리 그래도 이건 너무했다
  내 생각도 그래 너무 장난스러워 보여
  어떻게 될지는 두고봐야겠다"
800,일상 대화,"  요즘 여행이 시급해 
  힐링 하고 싶어
그치
  나도 스트레스 만땅이라 힐링 시급...
  나도 키키
  나는 호캉스 하고 싶다
  파크 하얏트 패키지 가보고 싶다
  와 거기 진짜 비싸다던데...? 하하
  요즘은 호캉스 많이 해서 예약 마감  
  그치,
  한번쯤 가보고 싶어 
  다음에 돈 모아서 한 번 가 봐!
  응 맞아 키키
  다 수도권에 있는~
  당연하지
  내년 기념일에 가자 하려고 키키
  좋아 키키
  남친 내년 기념일까지 돈 열심히 벌어야겠네
  키키 호캉스 하면 조식을 먹어줘야 돼
  그러게 키키
  돈 좀 모아 오라 해야지 ㅜㅜ
  그래 키키
  조식은 당연히 필수지
  갔다 오면 호캉스를 한 건지 ...
  더 피곤한 느낌
  엥 그래?
  나는 더 좋을 것 같은데
  나는 사실 아직 호캉스 경험 ...
  늦게까지 자야 되는데 조식 먹으려고 일찍 일어나고 키키"
801,일상 대화,"  오늘은 미세먼지가 어떤가요.
  확인 못 해봤는데 좋은 것 같은데요?
  오늘은 미세먼지가 없는 것 같아요.
  다행이네요 이따가 아이 데리고 병원 가야 하는데 걱정했어요.
  저도 가야 하는데 똑같으시네요.
  오늘 같은 날씨는 어디 돌아다니면 딱 좋아요.
  예 병원 갔다가 산책이라도 해야겠어요 너무 좋네요.
  나들이 나가고 싶은데 할 일이 많아서 못 가고 있네요. 날씨가 어떤지도 모를 정도로 바빠요.
  이런 날은 산책하기도 딱 좋아요
  매일 매일 미세먼지가 없으면 좋겠어요.
  제일 바라는 점이에요. 오늘 날씨가 좋다니 산책 꼭 나가봐야 겠네요.
  이런 날이 일이면 정말 좋겠네요."
802,일상 대화,"  다들 크아 좋아해 혹시?
  크아가 물풍선 터트리는 건가 혹시
  맞아 키키 그거 할만한데
  맞지 키키 물풍선 터쳐서 하는 거 키키
  키키 그거 초딩 때 동생들한테 못한다고 욕먹음
  키키 진짜 바늘 아이템 필수야 난
  키키 웃기네
  진짜 크아는 앵간하면 재미있게 하는디
  키키 그때부터 난 안 했즤 흑
  진짜 그것도 실력이 조금 돼야 해
  키키 나는 뚱땡이 컴터 쓸 때 오빠가 알려줘서 같이 시작했었어 크아
  그치 뭐든지 잘해야 재밌는 거얌
  키키 맞아 크아는 맨날 인으로 했지
  근데 크아는 그래도 조금 하면 실력 늘잖아
  키키 그렇구나 게임은 방학에 해야 재밌을 듯
  키키 맞아 시간도 잘 가고 재밌고
  근데 요즘 방학이 없네...
  키키 다 지난 일이...
잘 가
  하 방학 끝나면 난 취업이야 이제 "
803,일상 대화,"  지하철없었으면 오늘 지각할뻔했어
  왜? 차가 너무 막혀서?
  바쁠 땐 시간 정확한 지하철이 최고야
  응 차타고 가다가 도저히 안되서 지하철로 갈아탔어
  나도 출근에는 무조건 지하철 타
  오잉 그럼 차는 어디다 주차하고 ?
  와 정말 급박한 상황이었나보다
  지하철옆에 공용주차장있어
  잘했네 밀리면 답이 없어
  응 진짜 중요한 약속이었거든
  주차비가 더 많이 나오는거 아냐?
  나 저번에 터널에서 누가 사고내서 분 지체 됐잖아
  지하철의 소중함을 느낀 하루였어
  지하로 다니는게 최고야
  맞아 내가 운전 안하면 편해"
804,일상 대화,"  요즘 얼굴이나 몸이 건조해서 각질 일어나지 않아?
  응 꼭 환절기 때에 각질이 일어나네.
  어 난 알로에 로션도 바르는데 오후에는 좀 그렇네
  니베아 파란통이라고 동그란 통에 든거 그거 얼굴에도 바르면 좋대.
  차라리 얼굴에 각잘이 일어나면 다행이고 머리에 비듬이 장난이 아니야.
  남자들은 보통 그런거 들고 다니진 않으니까...
  니베아 파란통 천원인데, 만원짜리 화장품과 실험해서 이겼다고 하더라.
  보습 화장품을 듬뿍 발라야 겠어.
  만원 화장품 좌절이네 
  건조할 땐 무조건 꼼꼼하게 발라주는 것이 최고야.
  천원이 만원을 이겼다니 정말 가성비 최고다.
  맞아 그것도 습관이 되어야 하는데 쉽지 않다"
805,일상 대화,"  영국은 지금 기름 대란...
  온갖 대란이 전세계적으로 난리네
  기름 왜 키키
  없나 요새
  영국은 아무리 돌아도 기름이 없데
  중국에서는 알류미늄도 없대
  아 다 없노 요새 ㅜ
  주유소를 아무리 돌아도
  영국 안 그래도 물가 비싼데
  아아 헐 그럼 어케 차 못 다니나
  우리나라는 지금 또 요소수 대란임...
  미국은 다시 사재기 난리임
  아 다 ㅜㅜ
그래
  사재기 해야겠네
  요소수 사둬서 다행이지
  불화수소 반도체 만드는데 필수임
  뭐 없으면 무조건 사재기 하던데 ㅜ그래서 없지
  물류 아저씨들 완전 머리 아프데
  물류가 지금 난리 났음 근데 돈은 많이 벌음
  아아 진짜가 ㅜㅜ
  헐 그런 건 또 몰랐네"
